id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19196471,Cosy room in Kanata N Tech park & Brookstreet,84367510,Nicki,,Kanata North,45.3537,-75.91911,Private room,39,1,39,2020-10-12,0.97,3,275
19217489,Queen size Guest Room in a quiet house,58203429,Philippe,,Cumberland,45.47128,-75.47649,Private room,32,2,6,2020-09-06,0.19,2,80
19224967,Executive 1 bedroom suite - Kanata,122727344,Derek,,Kanata South,45.28056,-75.87051,Entire home/apt,100,30,21,2019-08-18,0.81,1,0
19226638,Large Room in a Clean House,72134631,Caroline,,Cumberland,45.44525,-75.47692,Private room,45,3,54,2020-10-03,1.34,2,0
19241727,Room in a quiet neighborhood close to La Cite,66108450,Will,,Rideau-Rockcliffe,45.43652,-75.6268,Private room,70,2,4,2019-05-28,0.10,1,90
19244925,Available Canada Day wknd ONLY - 3+ bdrm house,1803378,Jacki,,Orleans,45.48108,-75.54446,Entire home/apt,500,2,0,,,1,363
19247677,Bungalow close to beach with parking.,134770370,Felix,,River,45.36672,-75.67755,Private room,69,2,2,2017-09-22,0.05,4,0
19250050,Apartment suite only minutes to Kanata High Tech!,126796127,Dan,,West Carleton-March,45.30624,-76.07491,Entire home/apt,129,7,73,2020-08-28,1.91,1,0
19270941,Bright Downtown Apartment - Walk to Everything!,134945313,Todd And Lesley,,Somerset,45.40818,-75.69331,Entire home/apt,93,1,243,2020-10-18,5.99,1,151
19290126,Downtown Canal 2 BDR w/ Parking. Walk Everywhere!,7354245,Lisa,,Capital,45.41172,-75.68174,Entire home/apt,109,21,63,2020-09-28,1.55,40,341
19296768,2-bedroom Apt  in Heart of Downtown Ottawa (T-06),41604531,Sam,,Rideau-Vanier,45.42955,-75.68354,Entire home/apt,69,1,167,2020-10-09,4.09,13,330
19296988,"Great, clean and quiet 2 bedroom/free parking",132697915,Drago And Gordana,,Bay,45.35583,-75.79354,Entire home/apt,104,2,89,2020-02-10,2.19,5,0
19298073,Studio Suite A in the Heart of The Glebe,95101213,Nuri,,Capital,45.39888,-75.69169,Entire home/apt,160,2,12,2019-08-25,0.30,2,0
19307301,Studio Suite B in the Heart of The Glebe,95101213,Nuri,,Capital,45.39966,-75.69084,Entire home/apt,130,2,15,2020-09-27,0.37,2,356
19312224,Lovely bright home in a quiet neighbourhood,135120863,Marie,,Rideau-Vanier,45.4353,-75.67922,Entire home/apt,150,1,101,2019-09-04,2.49,1,170
19316387,Private room in cozy Ottawa townhome,46843501,Karolinka,,Barrhaven,45.2857,-75.73778,Private room,30,1,1,2020-02-08,0.12,1,44
19326834,Downtown Charming Condo in ByWard Market,109163701,Andrew,,Rideau-Vanier,45.42899,-75.6897,Entire home/apt,75,2,92,2020-10-17,2.41,1,60
19327297,Sussex Drive Oasis,13614261,Jon,,Rideau-Vanier,45.43334,-75.6994,Entire home/apt,479,3,1,2017-07-03,0.02,1,87
19331579,Lovely apartment in the heart of downtown Ottawa.,107168082,Amro,,Rideau-Vanier,45.42697,-75.68135,Entire home/apt,70,1,37,2018-06-06,0.91,1,0
19332953,Modern Studio Apartment - Close to Downtown!,68953018,Prea,,Rideau-Vanier,45.43585,-75.66519,Entire home/apt,72,2,48,2020-10-13,1.28,8,79
19338714,"Bright, airy, chic, comfortable central home",8613694,Mathieu,,Kitchissippi,45.407,-75.72806,Entire home/apt,150,3,20,2019-04-22,0.49,1,0
19344671,Your home away from home in Ottawa,117309759,Justin,,Knoxdale-Merivale,45.33135,-75.75891,Entire home/apt,160,21,5,2019-08-18,0.13,1,0
19347168,Fun Three Bedroom Apartment Downtown,20932156,Dylan,,Somerset,45.41463,-75.6885,Entire home/apt,1000,2,0,,,1,90
19347820,Zen at Ten,75720140,Sandra,,Bay,45.35147,-75.80243,Entire home/apt,85,30,3,2020-09-28,0.25,4,0
19362225,Private Room with access to the whole house!,2921421,Irene,,Gloucester-Southgate,45.37738,-75.60257,Private room,150,1,2,2019-09-01,0.08,1,365
19363526,Peaceful Retreat,125145650,Larry,,Stittsville-Kanata West,45.26479,-75.93058,Entire home/apt,115,1,16,2018-12-18,0.40,1,0
19363746,Cozy House with parking in Center of Ottawa .,134770370,Felix,,River,45.36636,-75.6797,Entire home/apt,84,1,39,2020-06-30,0.97,4,0
19365411,Room near Downtown and University of Ottawa,14298623,Angela,,Rideau-Rockcliffe,45.42542,-75.65911,Private room,45,14,1,2019-06-18,0.06,2,110
19365696,Oasis in the city -- lovely 3 bedroom home,7250215,Rebecca,,Capital,45.40584,-75.67783,Entire home/apt,90,5,2,2018-01-23,0.05,1,0
19378846,Entire Single House - 15 min from Downtown,18189653,Anastasia,,Barrhaven,45.2897,-75.73994,Entire home/apt,179,8,13,2020-08-31,0.32,3,338
19379743,Canada Day in OTTAWA,75550359,Geoffrey,,Rideau-Vanier,45.43018,-75.66348,Entire home/apt,500,2,1,2017-06-20,0.02,1,1
19384788,Modern Guest Suite!  Your home away from home!,64426327,Ruth & Mark,,College,45.34211,-75.74084,Entire home/apt,66,2,101,2019-10-01,2.50,1,0
19385464,Two Rooms in Basement Suite near Carleton U.,24168306,Kurt,,Knoxdale-Merivale,45.35957,-75.70971,Entire home/apt,63,1,30,2020-09-16,0.74,1,114
19386334,Private room in House - 20min to downtown Ottawa 1,135644781,Fernando,,Barrhaven,45.26988,-75.76369,Private room,41,1,31,2019-09-27,0.77,1,20
19386600,BRIGHT 4 BEDROOM APARTMENT - Close to Downtown!,68953018,Prea,,Rideau-Vanier,45.43685,-75.66551,Entire home/apt,126,7,5,2018-07-31,0.13,8,40
19403492,Bright Penthouse / Best Skyline View,127199290,Svetlana,,Kitchissippi,45.40043,-75.72857,Entire home/apt,108,2,63,2020-09-21,1.55,1,10
19407146,Large apt in beautiful hintonburg neighbourhood,128608561,Sandy,,Kitchissippi,45.40635,-75.72306,Entire home/apt,85,3,53,2020-02-28,1.31,2,1
19413632,"1 bedroom apartment, with private entrance.",136103394,Claudie,,Alta Vista,45.38353,-75.67029,Entire home/apt,85,1,75,2020-03-08,1.85,1,9
19413734,Private Basement Apartment with parking,134770370,Felix,,River,45.36482,-75.67984,Entire home/apt,89,2,24,2020-06-28,0.59,4,174
19414065,2 bedroom with loft style living space,12621664,Mike,,River,45.36835,-75.66078,Entire home/apt,160,2,5,2019-12-21,0.28,1,295
19425877,Luxury Condo Downtown,65975721,Mark,,Somerset,45.41421,-75.70317,Entire home/apt,117,2,152,2020-10-16,3.96,1,144
19433826,Cozy and convenient,132859078,Gloria,,Rideau-Vanier,45.44359,-75.66737,Entire home/apt,240,2,2,2017-09-04,0.05,1,90
19452498,Spacious & quiet 2 bedroom w/ parking & large deck,47043910,Emma,,Somerset,45.41288,-75.6849,Entire home/apt,194,2,16,2020-08-16,0.51,1,268
19455544,Cozy and Charming Home Just for you and friends!,136267009,Parvaneh & Ahmad,,Capital,45.40493,-75.70145,Entire home/apt,150,3,14,2019-10-03,0.36,2,355
19457144,Great location in Little Italy!,8038747,Jane,,Somerset,45.40729,-75.71198,Entire home/apt,275,2,1,2017-07-02,0.02,1,0
19457458,A Nest,136465954,Satinder,,Gloucester-South Nepean,45.28519,-75.71573,Private room,40,1,82,2020-08-14,2.04,2,80
19458541,Nice and Welcome Canada Day weekend,54805156,Aiden,,College,45.34619,-75.77931,Private room,220,1,0,,,1,1
19460170,Chambre dans le Glebe,130257446,Elaine,,Somerset,45.40993,-75.69629,Private room,55,1,13,2019-05-20,0.33,1,0
19470389,Suburban Paradise -- Your home away from home.,26286450,Jeffrey,,Stittsville-Kanata West,45.28569,-75.92362,Entire home/apt,174,2,13,2020-02-16,0.40,1,0
19470687,"Furnished home downtown Ottawa,Parking+Wi-Fi+TV",136267009,Parvaneh & Ahmad,,Somerset,45.40677,-75.70115,Entire home/apt,140,5,11,2020-09-30,0.27,2,355
19470921,Stunning 3 Bedroom + 3 Bath Semi Detached,136601701,Ashcroft Homes,,River,45.36931,-75.73511,Entire home/apt,177,14,41,2020-06-15,1.02,1,303
19472777,1 bedroom apartment,133296105,Linda,,Rideau-Rockcliffe,45.43788,-75.65264,Entire home/apt,69,2,13,2019-05-29,0.32,1,349
19483454,Motorhome,136738948,Jim,,College,45.31817,-75.83074,Entire home/apt,225,4,0,,,1,180
19483929,Private Bedroom in new home for 2 Guests,57318814,Alea,,Rideau-Goulbourn,45.24037,-75.73853,Private room,65,1,1,2019-03-08,0.05,2,0
19489673,Under Construction due to Flood of 2019 .,132985489,Kathi,,West Carleton-March,45.50272,-76.08165,Private room,54,1,12,2018-07-11,0.30,1,144
19504781,Westboro apartment,59490516,Kyle,,Kitchissippi,45.39987,-75.75061,Entire home/apt,400,1,0,,,1,88
19506818,Clean and comfortable room downtown Ottawa,9953913,Taylor,,Somerset,45.4166,-75.70567,Private room,300,3,0,,,1,88
19522101,Two Large Adjoining Rooms in Ottawa South,81885971,Richard,,Alta Vista,45.38763,-75.64364,Private room,118,2,43,2020-02-27,1.10,2,89
19523740,Best view for Firework & Balcony incl. CANADA DAY,137112951,Leo,,Rideau-Vanier,45.43229,-75.69348,Entire home/apt,1000,2,0,,,1,90
19523861,FREE PARKING! PRIME location! HUGE luxury 1 bdrm.,19309250,Anthony,,Somerset,45.41855,-75.6883,Entire home/apt,500,4,0,,,1,89
19523985,Spacious Semi minutes to parliament/byward market,137115362,Andrew,,Rideau-Rockcliffe,45.43381,-75.64476,Entire home/apt,155,3,18,2020-07-25,0.55,1,18
19533157,"2-bedroom Apt, Downtown Ottawa, Byward Market (T7)",41604531,Sam,,Rideau-Vanier,45.42897,-75.68262,Entire home/apt,71,1,46,2020-09-28,1.14,13,347
19542533,Zen Oasis located mins to downtown & airport,137262992,Tim,,River,45.35617,-75.70256,Entire home/apt,130,2,27,2020-09-07,0.67,1,348
19545543,Modern non smoking home & grounds (4+1BR/2.5Bath),137280804,Lucy,,Knoxdale-Merivale,45.32036,-75.71486,Entire home/apt,139,28,61,2020-03-13,1.53,1,0
19549800,2 Bedroom Apt in the heart of Ottawa.,137334703,Dave,,Rideau-Vanier,45.42787,-75.68459,Entire home/apt,199,2,12,2018-09-03,0.30,1,0
19553442,Canal charmer,72889375,Leslie,,Capital,45.41581,-75.68048,Entire home/apt,58,20,19,2020-08-18,0.47,1,0
19554591,Artistic One Bedroom New Edinburgh,62980480,Luigi,,Rideau-Vanier,45.44109,-75.66679,Entire home/apt,60,14,27,2020-01-06,0.67,1,88
19554776,Downtown beautiful patio and bbq,136798462,Claudia,,Somerset,45.4184,-75.69187,Entire home/apt,500,2,3,2017-09-03,0.07,1,0
19555115,Beacon Hill is nice and peaceful,137396852,Jimeslick,,Beacon Hill-Cyrville,45.45187,-75.59861,Private room,120,1,0,,,2,179
19555552,Resting&Relaxation,137396852,Jimeslick,,Beacon Hill-Cyrville,45.45189,-75.60012,Private room,120,1,0,,,2,179
19555695,lovely 1-2  bdrm queen bed 2-3 people Ottawa East,22902857,Katia,,Innes,45.42984,-75.57203,Private room,61,2,1,2017-08-21,0.03,3,0
19555714,Grace on Gilmour,32986395,Marion,,Somerset,45.40985,-75.70196,Entire home/apt,200,2,51,2020-09-23,1.29,1,0
19566304,*NoCleanFee* Bright Room in Heart of Centretown <3,6425051,Lesley,,Somerset,45.41355,-75.68699,Private room,51,1,81,2020-02-16,3.15,2,0
19566743,"Heart of downtown, Canada day weekend",137496096,Brent,,Somerset,45.41376,-75.69038,Private room,250,1,0,,,1,365
19570930,"Cheery, private apartment!",27760011,Terri,,Rideau-Vanier,45.44033,-75.66728,Entire home/apt,53,3,51,2020-01-27,1.28,1,108
19571063,2 Bedrooms in Barrhaven w/use of Private Bathroom,137532703,Vivian,,Gloucester-South Nepean,45.28009,-75.71265,Private room,125,1,1,2017-07-23,0.03,1,87
19572606,Beautifully Clean Canadian Experience,7825326,Geoffrey,,Bay,45.3599,-75.78122,Entire home/apt,100,1,2,2020-09-27,1.20,1,109
19572649,Perfectly Cozy,137549340,Gloria,,Rideau-Vanier,45.44205,-75.66999,Entire home/apt,200,2,1,2017-07-02,0.02,1,0
19573750,Downtown - 3 bdrm - Walk to attractions.  Parking.,132526386,Katie,,Somerset,45.41332,-75.71085,Entire home/apt,137,2,28,2018-05-04,0.69,1,0
19575491,Cozy basement apartment,23582600,Chris,,Somerset,45.40934,-75.69393,Entire home/apt,250,1,0,,,1,89
19580578,"Westboro, Centrally Located New 2 bedroom Home",61074483,Jim,,Kitchissippi,45.40348,-75.74633,Entire home/apt,137,3,5,2018-05-15,0.13,1,110
19587250,Capital Cozy Home,40152886,Assma,,Orleans,45.49005,-75.47144,Entire home/apt,119,2,1,2019-12-27,0.10,2,0
19593183,"B: Private room upstairs, quiet, near Blair & NRC",1959431,Paul,,Beacon Hill-Cyrville,45.43827,-75.61978,Private room,45,10,3,2017-12-16,0.08,3,0
19594335,Herb & Spice Loft,137709656,Jacques,,Somerset,45.41318,-75.69502,Entire home/apt,131,2,181,2020-03-15,4.50,1,204
19594828,The Merry Dairy. Trendy Hintonburg 3 BDR w Parking,7354245,Lisa,,Kitchissippi,45.40101,-75.72135,Entire home/apt,119,21,44,2020-10-03,1.11,40,147
19595661,Cozy studio steps to the canal  glebe Elgin  T.d.,60310090,Chris,,Capital,45.41165,-75.67713,Entire home/apt,94,1,344,2020-10-05,8.64,2,160
19602924,cosy apartment in ottawas chinatown,137824510,Dmitri,,Somerset,45.40883,-75.71129,Entire home/apt,300,1,0,,,1,365
19621814,Nice Bungalow in Center of Ottawa with 4 parking,134770370,Felix,,River,45.3653,-75.67942,Entire home/apt,170,1,23,2020-08-16,0.59,4,172
19633559,Room in a beautiful townhouse,131535452,Sam,,Knoxdale-Merivale,45.33277,-75.74675,Private room,48,1,0,,,3,0
19670704,Nice Room-Balcony Beautiful Civic / Little Italy,921101,Christine,,Kitchissippi,45.40197,-75.71669,Private room,45,2,37,2019-11-23,0.94,2,105
19691109,Cozy Bachelor Apt. in the Byward Market,76085918,Dan,,Rideau-Vanier,45.42903,-75.68797,Entire home/apt,75,1,131,2019-06-06,3.30,1,0
19728306,Luxury 2BD apartment in Kanata,1316493,Maryna,,Kanata South,45.28648,-75.88611,Entire home/apt,80,3,78,2020-10-08,2.23,1,0
19735495,Close to  Airport Priv room in basement 1 or 2beds,139084246,Martha,,Gloucester-South Nepean,45.31313,-75.60648,Private room,36,1,74,2020-02-22,1.94,1,0
19762559,Next to Sugar Bowl,133746657,Joelle,,Cumberland,45.51571,-75.40666,Private room,65,1,0,,,1,88
19783655,Beautiful Heritage Home - Sandy Hill,18075001,Simon,,Rideau-Vanier,45.42849,-75.6804,Entire home/apt,160,2,18,2018-08-06,0.45,1,0
19800813,Basement apartment - for simple stays,34828358,Nicholas,,Knoxdale-Merivale,45.36478,-75.7233,Entire home/apt,62,1,66,2020-10-12,2.32,1,66
19800852,Master suite with gas stove and access to hot tub,4587599,Hélène,,Gloucester-Southgate,45.36853,-75.62806,Private room,90,2,3,2017-08-20,0.08,2,0
19807950,Stunning 1 bedroom in heart of  Hintonburg,16640850,Sheila,,Kitchissippi,45.40266,-75.72367,Entire home/apt,90,1,160,2020-06-30,4.03,1,55
19852321,Room for rent in Kanata,27135918,Fiona,,Kanata South,45.27874,-75.84567,Private room,23,7,9,2019-06-01,0.23,1,0
19889581,TopView onto Ottawa River from Stylish Pad,2697550,Alex,,Bay,45.37305,-75.78178,Entire home/apt,99,90,0,,,3,1
19911756,Nice & Cozy Apartment - 15 minutes Downtown Ottawa,141022252,Michel,,Bay,45.35658,-75.79718,Entire home/apt,42,3,2,2020-02-17,0.09,1,0
19912741,Constance Bay luxury cottage - weekly Rental,141033271,Jean-Rene,,West Carleton-March,45.48707,-76.0488,Entire home/apt,310,5,29,2020-10-13,0.74,1,0
19913391,♡ Family Ready ★ 2 Baths ★ Kitchen ★ Parking ¦ 3BD,1710679,Michael,,River,45.37793,-75.72905,Private room,121,28,107,2020-07-31,2.71,2,198
19929171,5.-  Traveller in Ottawa,40441562,Andres And Raquel,,Somerset,45.41297,-75.70276,Private room,28,2,125,2020-04-29,3.15,9,106
19963005,MarkG's SHACK,81189031,Mark,,Barrhaven,45.25526,-75.72967,Entire home/apt,158,2,21,2020-08-03,0.62,1,178
19985701,Wyndale,141760512,Pouyan,,Alta Vista,45.38199,-75.64504,Entire home/apt,125,1,4,2018-08-15,0.11,1,0
20013922,1 Private Basement Apt in Single Home,54534187,Amanda,,Orleans,45.47902,-75.46774,Private room,75,1,144,2020-10-10,3.72,4,0
20074417,Central 2 Bedroom-Walk to Rideau Canal,5696498,Colleen,,Capital,45.40398,-75.67494,Entire home/apt,123,3,12,2020-10-01,0.32,1,20
20133965,Bedroom available in family house.,11301616,Luisa,,River,45.34917,-75.67998,Private room,70,1,11,2020-06-30,0.29,1,206
20137661,Beautiful bedroom minutes from downtown Ottawa,143210040,Jeannie,,Alta Vista,45.38482,-75.66793,Private room,99,1,0,,,1,88
20169000,Elcho's ExplOre Ottawa #2 Sleeps 1-4. Parking,106574036,Elcho,,Rideau-Vanier,45.42555,-75.67417,Entire home/apt,114,2,18,2019-10-09,0.48,4,341
20175009,"Quiet private room, convenient to downtown Ottawa",143609567,Emily,,Capital,45.38282,-75.67572,Private room,38,1,178,2020-08-20,4.57,2,0
20267547,Lovely home in Old Ottawa South,6224230,Cate,,Capital,45.39244,-75.68395,Private room,60,1,29,2020-02-29,1.66,2,0
20269003,Bright and Spacious Penthouse in Heart of Westboro,13238087,Rita,,Kitchissippi,45.39325,-75.74879,Entire home/apt,135,4,9,2019-03-23,0.27,1,0
20283925,City view & Luxury High Rise Condo + Parking,130506523,Frank,,Rideau-Vanier,45.42831,-75.68694,Entire home/apt,164,1,128,2020-07-19,3.29,3,356
20308727,Quiet Private Bedroom and Bathroom in Barrhaven,2696329,Virginia,,Barrhaven,45.27548,-75.74253,Private room,45,1,87,2020-02-28,2.23,1,296
20327007,Country setting in the city - Queen Bed room,144971338,Ken,,Beacon Hill-Cyrville,45.46096,-75.61046,Private room,45,1,138,2020-03-13,3.55,2,41
20354355,Country setting in the city - Double Bed room,144971338,Ken,,Beacon Hill-Cyrville,45.45874,-75.6124,Private room,35,1,45,2020-01-22,1.16,2,41
20419395,The CasaGrotto: Santa Fe Style Bungalow,21841911,Dwight,,Kanata North,45.33012,-75.8983,Entire home/apt,555,7,13,2020-10-08,0.41,1,178
20438061,1 Bedroom Downtown Tourist Paradise,6911316,Herman,,Rideau-Vanier,45.42817,-75.68646,Entire home/apt,150,90,3,2017-10-01,0.08,1,159
20467486,Gorgeous Condo Heart of Downtown Ottawa King Bed,71323308,Sergio,,Rideau-Vanier,45.43057,-75.68799,Entire home/apt,130,2,6,2019-10-19,0.16,1,0
20524065,Central Canal Spacious 1 Bdrm Priv.Parking & Patio,146518899,Tatiana And Mike,,Capital,45.41062,-75.67846,Entire home/apt,89,2,38,2020-09-24,1.01,2,88
20533014,Lovely Shared Home in the heart of Ottawa,83059781,Ana,,Gloucester-Southgate,45.3732,-75.6193,Private room,110,1,1,2018-09-02,0.04,2,177
20549081,Central Canal Modern 1Bdr Priv.Parking&Priv.Entry,146518899,Tatiana And Mike,,Capital,45.41135,-75.6786,Entire home/apt,93,2,39,2020-02-09,1.08,2,19
20581021,Master Bedroom Suite with private Bathroom,141702920,Graham,,River,45.37098,-75.73644,Private room,70,4,1,2017-09-23,0.03,1,88
20695722,Private bedroom in a Row House,20529273,Jonathan,,Beacon Hill-Cyrville,45.43128,-75.63563,Private room,36,2,2,2017-12-14,0.05,1,0
20696214,Charming Home in Trendy Westboro /10min DT,148127340,Hannah,,Kitchissippi,45.39329,-75.74522,Entire home/apt,155,1,134,2020-08-01,3.55,1,208
20697516,Central 1 BR unit on 2 floors in a detached house,124839598,Viet Tan,,Rideau-Vanier,45.43533,-75.66741,Entire home/apt,100,1,30,2020-09-26,0.80,2,352
20710761,Civic Hospital 1- Bed Apartment,14088693,Randall,,Kitchissippi,45.39562,-75.71734,Entire home/apt,50,6,5,2020-03-21,0.13,1,85
20727701,"Quite room in basement, close to South Keys",54553119,Anand,,Gloucester-Southgate,45.34802,-75.6577,Private room,200,1,1,2018-02-02,0.03,1,89
20728738,"Gracious 2 Bdrm, Heart of Centretown, Walkable",11875471,Sharon,,Somerset,45.40949,-75.69911,Entire home/apt,135,3,91,2020-10-12,2.50,1,176
20730252,"West end Ottawa, quiet neighborhood, nice locale",46038214,Helmina & Joe,,Bay,45.34346,-75.83468,Private room,63,2,35,2019-12-08,0.92,1,50
20739231,Stunning 2 Bed in the Heart of Downtown,39365778,David,,Rideau-Vanier,45.42677,-75.682,Entire home/apt,112,1,190,2020-10-05,5.07,3,1
20760940,| Room 10 min drive to downtown,19068355,Guy-Pierre,,College,45.36673,-75.74355,Private room,34,2,62,2020-03-13,1.62,2,58
20780467,Central Ottawa Escape,8463823,Spencer,,Capital,45.39544,-75.68538,Entire home/apt,89,2,27,2019-05-17,0.72,1,0
20786500,Executive home in a country setting,21011582,Claudette,,Cumberland,45.3489,-75.45727,Private room,72,1,41,2020-02-11,1.10,2,241
20804860,Relaxed Stay OTTAWA,72743881,Taimoor,,Cumberland,45.45686,-75.47755,Private room,20,1,2,2020-08-27,0.52,1,357
20810999,Private suite great for events@ CanadianTireCentre,24231284,Susan,,Stittsville-Kanata West,45.28829,-75.92363,Private room,80,1,81,2020-03-08,2.14,1,0
20832026,Beautiful Private Apartment Close to EVERYTHING.,8969248,Steven,,Rideau-Vanier,45.43698,-75.68053,Entire home/apt,91,2,210,2020-08-12,5.59,1,0
20858715,Heart of Downtown Ottawa/Entire 1-Bedrm Apt (S-02),41604531,Sam,,Rideau-Vanier,45.42789,-75.68819,Entire home/apt,71,1,316,2020-10-10,8.62,13,349
20859962,Spectacular Location. Spacious. Free Parking.,13655068,Edward,,Rideau-Vanier,45.42977,-75.6944,Entire home/apt,142,2,210,2020-10-17,5.75,1,0
20864435,1-bedroom apartment in Byward Market - Sleeps 4,14380164,Gianvito,,Rideau-Vanier,45.43309,-75.69453,Entire home/apt,69,1,347,2020-10-06,9.46,1,166
20887424,Central modern 1 bedroom in Westboro,11179521,Harry & Kate,,Kitchissippi,45.38342,-75.74938,Entire home/apt,69,3,48,2020-03-02,1.29,1,105
20903175,★ Sunny ¦ Central ¦ Parking ¦ Kitchen ♡ HOUSE,1710679,Michael,,River,45.37779,-75.72849,Entire home/apt,95,28,234,2020-09-17,6.20,2,199
20917159,Calm and Cozy Room in Manotick! (Nani's Room),70238163,Flavio,,Rideau-Goulbourn,45.22484,-75.67339,Private room,75,3,2,2019-08-11,0.08,4,0
20919799,Fabulous Stay 3 Mins from Civic Campus w/ Parking,11951217,Matt,,River,45.38208,-75.72537,Entire home/apt,95,2,27,2020-10-12,0.74,2,284
20931227,Elegant Two Bedroom Near Downtown,13600939,Ida,,Rideau-Vanier,45.44051,-75.6625,Entire home/apt,65,28,19,2020-02-14,0.53,5,0
20932401,Beautiful 3-Bedroom Home| Centretown| Wifi,27666421,Melissa,,Somerset,45.41251,-75.70606,Entire home/apt,129,89,203,2020-03-13,5.48,1,294
20947026,Calm and Quiet Room in Manotick! (Jujee's Room),70238163,Flavio,,Rideau-Goulbourn,45.22324,-75.67203,Private room,88,3,0,,,4,0
20966074,Bunk bed room for nature lover,116777411,Robert,,West Carleton-March,45.39442,-76.18655,Private room,45,1,11,2020-09-21,0.42,1,90
20997195,Home Away From Home In Ottawa Everything You need,7580482,Paul,,Alta Vista,45.39399,-75.63744,Entire home/apt,90,7,0,,,1,263
21013282,Calm and Cozy Room in Manotick! (Peter's Room),70238163,Flavio,,Rideau-Goulbourn,45.22425,-75.67151,Private room,60,3,1,2018-09-01,0.04,4,0
21013472,Ottawa - Shared 3 bedroom on Manotick Island,70238163,Flavio,,Rideau-Goulbourn,45.22198,-75.67114,Private room,157,7,2,2018-09-03,0.07,4,0
21074392,Suite 701,151884926,Frank And Tara,,Rideau-Rockcliffe,45.44433,-75.62701,Entire home/apt,90,3,147,2020-10-08,3.94,1,0
21076300,Cozy Three Bedroom Apartment,584733,Natalie,,Innes,45.42936,-75.56774,Entire home/apt,163,28,20,2020-08-22,0.54,5,179
21091495,Ottawa/Nepean Private Room 1 (book at least 30 d),42947566,Hoang (Tano),,Knoxdale-Merivale,45.32692,-75.761,Private room,32,6,23,2019-09-30,0.63,11,140
21107544,Retro Boho 2 Bedroom- Prime Downtown Location,105348979,Lindsay,,Rideau-Vanier,45.43418,-75.68956,Entire home/apt,135,1,115,2020-10-08,3.09,8,0
21110078,JstLikeHome - Getaway,27076237,Roy,,Beacon Hill-Cyrville,45.41817,-75.60282,Entire home/apt,89,1,168,2020-10-13,4.49,7,275
21184041,"Lovely, quiet home in central location",1717627,Michelle & Adam,,River,45.37606,-75.73033,Entire home/apt,85,2,22,2019-06-27,0.59,1,0
21190607,Room in a quite area in Ottawa - Orleans,82116217,Justin SS,,Innes,45.44486,-75.53809,Private room,20,1,28,2020-03-20,0.76,2,80
21199012,Retreat in the City,92479849,Joseph,,Somerset,45.4055,-75.70771,Entire home/apt,87,3,20,2020-09-24,0.54,2,213
21212796,Superb location in central Ottawa,153251659,Yolande,,Alta Vista,45.39321,-75.63577,Entire home/apt,79,30,52,2020-02-17,1.41,1,112
21215459,Glebe 2 bdrm-Steps from Bank St. & Lansdowne,67728739,Kristen,,Capital,45.39878,-75.69311,Entire home/apt,169,14,59,2020-03-18,1.72,1,75
21230134,Luxurious Executive Style Condo in Downtown Ottawa,77017395,Bryce,,Somerset,45.41991,-75.69897,Entire home/apt,100,30,8,2019-01-25,0.22,2,356
21231315,Heart of Downtown Ottawa/Entire 1-Bedrm Apt (S-01),41604531,Sam,,Rideau-Vanier,45.42789,-75.68819,Entire home/apt,67,1,302,2020-09-12,8.18,13,361
21241863,2 Bed room Suite in Ottawa West - Kanata (KL),93397075,Baidar,,Kanata North,45.31966,-75.92698,Entire home/apt,70,2,12,2020-09-30,0.33,4,1
21248399,"Centrally Located, Modern 1 Bdrm w Parking.",25128234,Matthew,,Somerset,45.41253,-75.6962,Entire home/apt,154,14,45,2020-07-31,1.25,1,357
21255327,Priscilla Home,153687562,Paul,,Bay,45.36424,-75.79227,Entire home/apt,63,1,76,2020-10-12,2.90,2,76
21276455,"Les Lofts, as seen on HGTV! Trendy,min to downtown",47501902,Harley,,Rideau-Vanier,45.43588,-75.66006,Entire home/apt,108,2,69,2020-03-12,1.88,1,0
21296100,Townhome in downtown Ottawa,151582065,Alex,,Beacon Hill-Cyrville,45.43136,-75.63698,Private room,25,7,15,2019-11-30,0.41,4,0
21323154,Ottawa Pearl  - A Private Hotel Room In A Home,154350846,Vernon,,Capital,45.391,-75.68106,Private room,55,14,51,2020-02-21,1.40,1,0
21344435,Central Charming Large n Comfy,154488597,M,,Kitchissippi,45.40441,-75.71692,Entire home/apt,225,2,1,2017-10-15,0.03,1,0
21375807,Modern basement suite - 10 min to downtown,136955905,Elise,,College,45.36766,-75.75447,Private room,65,3,17,2020-02-28,0.56,1,0
21380565,Explore the hidden treasures of Ottawa!,154852817,Karine,,Alta Vista,45.39808,-75.63034,Private room,50,2,63,2020-09-13,1.91,1,108
21389418,Victorian home in the heart of New Edinburgh,3448996,Paola,,Rideau-Rockcliffe,45.4385,-75.68188,Entire home/apt,195,2,3,2018-11-08,0.11,1,0
21398917,LUXURY 4 BRDs UPPER UNIT/20 MINS TO DT-6 PARKING,155029173,Cindy,,Gloucester-South Nepean,45.26706,-75.69982,Entire home/apt,191,2,92,2020-10-12,2.50,1,172
21399901,Trendy Hintonburg Apartment for Cat Lovers,8039127,Josée,,Kitchissippi,45.40448,-75.72612,Private room,45,1,4,2019-02-25,0.12,1,0
